时间,交易类型,平均价,当前交易价,交易数量,交易金额,手续费,USDT,COIN,Net_Value
2018-02-13T14:39:00+00:00,In,0.03608,0.03606,0.0364,13736,499.9904,1.0,4499.00962,13736,4999.0000192
2018-02-13T14:51:00+00:00,In,0.03621,0.03607,0.0364,6179,224.9156,0.4498,4273.64419,19915,4998.550188
2018-02-13T15:03:00+00:00,Out,0.0363,0.03608,0.036,19915,716.94,1.4339,4989.15031,0,4989.150308
2018-02-13T16:27:00+00:00,In,0.03627,0.03602,0.0375,13304,498.9,0.9978,4489.25251,13304,4988.152508
2018-02-13T16:57:00+00:00,In,0.03702,0.03625,0.0373,6017,224.4341,0.4489,4264.36954,19321,4985.042839800001
2018-02-13T17:03:00+00:00,In,0.03707,0.03636,0.0378,5640,213.192,0.4264,4050.75116,24961,4994.276955800001
2018-02-13T17:09:00+00:00,In,0.03737,0.0365,0.0385,5260,202.51,0.405,3847.83614,30221,5011.344635800001
2018-02-13T17:15:00+00:00,In,0.03767,0.03664,0.0383,5023,192.3809,0.3848,3655.07047,35244,5004.915674000001
2018-02-13T17:21:00+00:00,In,0.03794,0.03678,0.0382,4784,182.7488,0.3655,3471.95618,40028,5001.025776400001
2018-02-13T17:27:00+00:00,In,0.03806,0.03692,0.0385,4509,173.5965,0.3472,3298.01248,44537,5012.686983400001
2018-02-13T18:03:00+00:00,Out,0.03775,0.03762,0.0375,44537,1670.1375,3.3403,4964.80971,0,4964.809708400001
2018-02-13T23:57:00+00:00,In,0.03666,0.0366,0.0369,13454,496.4526,0.9929,4467.3642,13454,4963.8168032
2018-02-14T00:03:00+00:00,In,0.0367,0.03661,0.0371,6020,223.342,0.4467,4243.57552,19474,4966.060919200001
2018-02-14T00:09:00+00:00,In,0.03678,0.03662,0.037,5734,212.158,0.4243,4030.9932,25208,4963.6892032000005
2018-02-14T00:21:00+00:00,Out,0.03684,0.03663,0.0366,25208,922.6128,1.8452,4951.76078,0,4951.7607776
2018-02-14T00:51:00+00:00,In,0.03694,0.03678,0.0372,13311,495.1692,0.9903,4455.60124,13311,4950.7704392000005
2018-02-14T00:57:00+00:00,In,0.03705,0.03683,0.0373,5972,222.7556,0.4455,4232.40013,19283,4951.656028
2018-02-14T01:03:00+00:00,In,0.03715,0.03688,0.0375,5643,211.6125,0.4232,4020.3644,24926,4955.089403
2018-02-14T01:51:00+00:00,Out,0.03717,0.03711,0.0369,24926,919.7694,1.8395,4938.29426,0,4938.2942642
2018-02-14T03:33:00+00:00,In,0.03718,0.03705,0.0374,13203,493.7922,0.9876,4443.51448,13203,4937.3066798
2018-02-14T04:15:00+00:00,In,0.03731,0.03719,0.0376,5908,222.1408,0.4443,4220.9294,19111,4939.5029982
2018-02-14T04:21:00+00:00,In,0.03741,0.03723,0.0377,5598,211.0446,0.4221,4009.46271,24709,4940.992009
2018-02-14T05:33:00+00:00,Out,0.03768,0.03761,0.0376,24709,929.0584,1.8581,4936.66299,0,4936.6629922
2018-02-14T05:39:00+00:00,In,0.03768,0.03765,0.0379,13025,493.6475,0.9873,4442.0282,13025,4935.6756972
2018-02-14T06:03:00+00:00,Out,0.03776,0.03772,0.0376,13025,489.74,0.9795,4930.78872,0,4930.7887172
2018-02-14T06:33:00+00:00,In,0.03776,0.03774,0.038,12975,493.05,0.9861,4436.75262,12975,4929.8026172
2018-02-14T06:51:00+00:00,Out,0.03783,0.03775,0.0377,12975,489.1575,0.9783,4924.9318,0,4924.9318022
2018-02-14T07:39:00+00:00,In,0.03781,0.03776,0.0382,12892,492.4744,0.9849,4431.47245,12892,4923.9468534
2018-02-14T08:15:00+00:00,In,0.03801,0.03785,0.0382,5800,221.56,0.4431,4209.46933,18692,4923.503733399999
2018-02-14T08:39:00+00:00,Out,0.03795,0.03788,0.0378,18692,706.5576,1.4131,4914.61382,0,4914.6138181999995
2018-02-14T10:51:00+00:00,In,0.03757,0.03742,0.0379,12967,491.4493,0.9829,4422.18162,12967,4913.630919599999
2018-02-14T10:57:00+00:00,In,0.03765,0.03746,0.0379,5834,221.1086,0.4422,4200.6308,18801,4913.188702399999
2018-02-14T11:21:00+00:00,In,0.03795,0.0376,0.0382,5498,210.0236,0.42,3990.18716,24299,4918.4089552
2018-02-14T11:27:00+00:00,In,0.03816,0.03769,0.0395,5050,199.475,0.3989,3790.31321,29349,4949.598705199999
2018-02-14T11:33:00+00:00,In,0.03857,0.03785,0.0401,4726,189.5126,0.379,3600.42158,34075,4966.8290799999995
2018-02-14T11:39:00+00:00,In,0.03914,0.03807,0.0411,4380,180.018,0.36,3420.04354,38455,5000.544043999999
2018-02-14T11:45:00+00:00,In,0.0397,0.03829,0.0407,4201,170.9807,0.342,3248.72088,42656,4984.820082599999
2018-02-14T11:51:00+00:00,In,0.04024,0.0385,0.041,3961,162.401,0.3248,3085.99508,46617,4997.292080599999
2018-02-14T12:15:00+00:00,In,0.04085,0.03925,0.0414,3727,154.2978,0.3086,2931.38868,50344,5015.630284999999
2018-02-14T12:21:00+00:00,In,0.04095,0.03948,0.0413,3548,146.5324,0.2931,2784.56322,53892,5010.3028202
2018-02-14T12:27:00+00:00,In,0.04102,0.0397,0.0415,3354,139.191,0.2784,2645.09384,57246,5020.802838199999
2018-02-14T13:03:00+00:00,Out,0.04093,0.04074,0.0406,57246,2324.1876,4.6484,4964.63306,0,4964.633062999999
2018-02-14T13:21:00+00:00,In,0.04104,0.04103,0.0419,11848,496.4312,0.9929,4467.209,11848,4963.640200599999
2018-02-14T13:27:00+00:00,In,0.04119,0.04106,0.0415,5382,223.353,0.4467,4243.40929,17230,4958.454294599999
2018-02-14T13:57:00+00:00,Out,0.04117,0.04116,0.041,17230,706.43,1.4129,4948.42643,0,4948.426434599999
2018-02-14T15:39:00+00:00,In,0.04024,0.04012,0.0408,12128,494.8224,0.9896,4452.61439,12128,4947.436789799999
2018-02-14T16:21:00+00:00,In,0.04051,0.04017,0.0408,5456,222.6048,0.4452,4229.56438,17584,4946.9915802
2018-02-14T16:39:00+00:00,Out,0.04037,0.04026,0.0402,17584,706.8768,1.4138,4935.02743,0,4935.0274266
2018-02-14T19:09:00+00:00,In,0.04004,0.04001,0.0403,12245,493.4735,0.9869,4440.56698,12245,4934.040479599999
2018-02-14T19:15:00+00:00,In,0.04009,0.04003,0.0403,5509,222.0127,0.444,4218.11025,17754,4933.596454199999
2018-02-14T19:27:00+00:00,Out,0.04012,0.04006,0.0399,17754,708.3846,1.4168,4925.07808,0,4925.078084999999
2018-02-14T22:33:00+00:00,In,0.04009,0.03989,0.0404,12190,492.476,0.985,4431.61713,12190,4924.0931329999985
2018-02-14T22:39:00+00:00,In,0.04015,0.03992,0.0404,5484,221.5536,0.4431,4209.62043,17674,4923.650025799999
2018-02-14T22:45:00+00:00,In,0.0402,0.03995,0.0404,5209,210.4436,0.4209,3998.75594,22883,4923.229138599999
2018-02-14T22:51:00+00:00,In,0.04026,0.03997,0.0405,4936,199.908,0.3998,3798.44812,27819,4925.117622599999
2018-02-14T22:57:00+00:00,In,0.04037,0.04001,0.0406,4677,189.8862,0.3798,3608.18215,32496,4927.519750199999
2018-02-14T23:39:00+00:00,In,0.04049,0.04033,0.0407,4432,180.3824,0.3608,3427.43899,36928,4930.408585399999
2018-02-14T23:45:00+00:00,In,0.04061,0.04039,0.0411,4169,171.3459,0.3427,3255.75039,41097,4944.837093599999
2018-02-14T23:51:00+00:00,In,0.04071,0.04046,0.0412,3951,162.7812,0.3256,3092.64363,45048,4948.621231199999
2018-02-14T23:57:00+00:00,In,0.04087,0.04052,0.0411,3762,154.6182,0.3092,2937.71619,48810,4943.807194799999
2018-02-15T00:09:00+00:00,Out,0.04098,0.04061,0.0406,48810,1981.686,3.9634,4915.43882,0,4915.438822799999
2018-02-15T02:27:00+00:00,In,0.04011,0.04,0.0404,12166,491.5064,0.983,4422.94941,12166,4914.4558099999995
2018-02-15T02:33:00+00:00,In,0.04024,0.04004,0.0406,5446,221.1076,0.4422,4201.39959,17612,4916.446794799999
2018-02-15T02:39:00+00:00,In,0.04039,0.04008,0.0407,5161,210.0527,0.4201,3990.92679,22773,4917.787889399999
2018-02-15T02:45:00+00:00,In,0.04055,0.04012,0.0409,4878,199.5102,0.399,3791.01757,27651,4921.943468999999
2018-02-15T02:51:00+00:00,In,0.04068,0.04018,0.0411,4611,189.5121,0.379,3601.12644,32262,4927.0946447999995
2018-02-15T02:57:00+00:00,In,0.04079,0.04025,0.0411,4380,180.018,0.36,3420.74841,36642,4926.7346087999995
2018-02-15T03:03:00+00:00,In,0.04089,0.04032,0.0411,4161,171.0171,0.342,3249.38927,40803,4926.392574599999
2018-02-15T03:21:00+00:00,In,0.04108,0.0405,0.0414,3924,162.4536,0.3249,3086.61077,44727,4938.308567399999
2018-02-15T04:27:00+00:00,Out,0.04115,0.0411,0.0411,44727,1838.2797,3.6766,4921.21391,0,4921.213907999999
2018-02-15T04:39:00+00:00,In,0.04124,0.04115,0.0417,11801,492.1017,0.9842,4428.128,11801,4920.229704599999
2018-02-15T04:45:00+00:00,In,0.04132,0.04119,0.0416,5322,221.3952,0.4428,4206.29001,17123,4918.606814199999
2018-02-15T05:09:00+00:00,Out,0.04148,0.04125,0.0412,17123,705.4676,1.4109,4910.34668,0,4910.346678999999
2018-02-15T07:15:00+00:00,In,0.04107,0.04103,0.0413,11889,491.0157,0.982,4418.34895,11889,4909.364647599999
2018-02-15T07:21:00+00:00,In,0.04113,0.04106,0.0414,5336,220.9104,0.4418,4196.99673,17225,4910.111726799999
2018-02-15T08:27:00+00:00,Out,0.04143,0.04129,0.0412,17225,709.67,1.4193,4905.24739,0,4905.247386799999
2018-02-15T09:15:00+00:00,In,0.04146,0.04141,0.0417,11763,490.5171,0.981,4413.74925,11763,4904.266352599999
2018-02-15T09:51:00+00:00,Out,0.0415,0.04145,0.0412,11763,484.6356,0.9693,4897.41558,0,4897.415581399999
2018-02-15T12:45:00+00:00,In,0.03953,0.03947,0.0399,12274,489.7326,0.9795,4406.70352,12274,4896.436116199999
2018-02-15T12:51:00+00:00,In,0.03963,0.03948,0.0399,5522,220.3278,0.4407,4185.93506,17796,4895.995460599998
2018-02-15T13:27:00+00:00,In,0.03986,0.03955,0.0402,5206,209.2812,0.4186,3976.2353,23002,4900.915698199998
2018-02-15T14:09:00+00:00,In,0.04002,0.03988,0.0403,4933,198.7999,0.3976,3777.0378,27935,4902.818298399998
2018-02-15T14:33:00+00:00,In,0.04026,0.04003,0.0405,4663,188.8515,0.3777,3587.8086,32598,4908.027595399998
2018-02-15T15:03:00+00:00,In,0.04044,0.0402,0.0408,4396,179.3568,0.3587,3408.09308,36994,4917.448281799998
2018-02-15T15:51:00+00:00,Out,0.04063,0.04048,0.0404,36994,1494.5576,2.9891,4899.66157,0,4899.661566599998
2018-02-15T17:21:00+00:00,In,0.04051,0.04044,0.0409,11979,489.9411,0.9799,4408.74058,11979,4898.681684399998
2018-02-15T17:27:00+00:00,In,0.04062,0.04045,0.041,5376,220.416,0.4408,4187.88375,17355,4899.438752399998
2018-02-15T17:33:00+00:00,In,0.04072,0.04047,0.041,5107,209.387,0.4188,3978.07798,22462,4899.019978399998
2018-02-15T18:15:00+00:00,In,0.04097,0.0407,0.0412,4827,198.8724,0.3977,3778.80783,27289,4903.114633599997
2018-02-15T18:45:00+00:00,Out,0.04117,0.04094,0.0409,27289,1116.1201,2.2322,4892.69569,0,4892.695693399997
2018-02-15T20:21:00+00:00,In,0.04098,0.04089,0.0412,11875,489.25,0.9785,4402.46719,11875,4891.717193399997
2018-02-15T20:27:00+00:00,Out,0.04095,0.04088,0.0408,11875,484.5,0.969,4885.99819,0,4885.998193399997
2018-02-15T22:57:00+00:00,In,0.04077,0.04064,0.041,11917,488.597,0.9772,4396.424,11917,4885.020999399997
2018-02-15T23:21:00+00:00,In,0.04111,0.04075,0.0414,5309,219.7926,0.4396,4176.19181,17226,4889.3482141999975
2018-02-16T00:03:00+00:00,Out,0.04121,0.04102,0.041,17226,706.266,1.4125,4881.04528,0,4881.045282199998
2018-02-16T00:45:00+00:00,In,0.04136,0.04126,0.0416,11733,488.0928,0.9762,4391.9763,11733,4880.069096599998
2018-02-16T00:51:00+00:00,In,0.04144,0.0413,0.0417,5266,219.5922,0.4392,4171.94491,16999,4880.803212199998
2018-02-16T00:57:00+00:00,In,0.0416,0.04136,0.0423,4931,208.5813,0.4172,3962.94645,21930,4890.585449599997
2018-02-16T01:03:00+00:00,In,0.0419,0.04146,0.0433,4576,198.1408,0.3963,3764.40937,26506,4912.119167999997
2018-02-16T01:09:00+00:00,In,0.04228,0.04158,0.0433,4346,188.1818,0.3764,3575.8512,30852,4911.742804399997
2018-02-16T01:15:00+00:00,In,0.04266,0.0417,0.0434,4119,178.7646,0.3575,3396.72908,34971,4914.470475199998
2018-02-16T02:03:00+00:00,In,0.0429,0.04244,0.0433,3922,169.8226,0.3396,3226.56683,38893,4910.633729999998
2018-02-16T02:09:00+00:00,In,0.04302,0.04256,0.0433,3725,161.2925,0.3226,3064.95174,42618,4910.311144999998
2018-02-16T02:21:00+00:00,Out,0.043,0.04274,0.0427,42618,1819.7886,3.6396,4881.10077,0,4881.100767799998
2018-02-16T05:45:00+00:00,In,0.04162,0.04156,0.042,11621,488.082,0.9762,4392.0426,11621,4880.124603799998
2018-02-16T06:21:00+00:00,Out,0.04165,0.04152,0.0415,11621,482.2715,0.9645,4873.34956,0,4873.349560799998
2018-02-16T08:51:00+00:00,In,0.04068,0.0406,0.0409,11915,487.3235,0.9746,4385.05141,11915,4872.3749137999985
2018-02-16T09:27:00+00:00,In,0.04088,0.04065,0.0411,5334,219.2274,0.4385,4165.38556,17249,4874.3194589999985
2018-02-16T09:33:00+00:00,In,0.0409,0.04068,0.0412,5055,208.266,0.4165,3956.70303,22304,4875.627826999998
2018-02-16T10:09:00+00:00,Out,0.04094,0.04087,0.0407,22304,907.7728,1.8155,4862.66028,0,4862.660281399999
