时间,交易类型,平均价,当前交易价,交易数量,交易金额,手续费,USDT,COIN,Net_Value
2018-02-13T14:39:00+00:00,In,0.03608,0.03605,0.0364,13736,499.9904,1.0,4499.00962,13736,4999.0000192
2018-02-13T14:51:00+00:00,In,0.03621,0.03607,0.0364,6179,224.9156,0.4498,4273.64419,19915,4998.550188
2018-02-13T15:03:00+00:00,Out,0.03629,0.03607,0.036,19915,716.94,1.4339,4989.15031,0,4989.150308
2018-02-13T16:27:00+00:00,In,0.03625,0.03602,0.0375,13304,498.9,0.9978,4489.25251,13304,4988.152508
2018-02-13T16:57:00+00:00,In,0.03703,0.03626,0.0373,6017,224.4341,0.4489,4264.36954,19321,4985.042839800001
2018-02-13T17:03:00+00:00,In,0.03707,0.03637,0.0378,5640,213.192,0.4264,4050.75116,24961,4994.276955800001
2018-02-13T17:09:00+00:00,In,0.03736,0.03652,0.0385,5260,202.51,0.405,3847.83614,30221,5011.344635800001
2018-02-13T17:15:00+00:00,In,0.03764,0.03666,0.0383,5023,192.3809,0.3848,3655.07047,35244,5004.915674000001
2018-02-13T17:21:00+00:00,In,0.03791,0.0368,0.0382,4784,182.7488,0.3655,3471.95618,40028,5001.025776400001
2018-02-13T17:27:00+00:00,In,0.03805,0.03695,0.0385,4509,173.5965,0.3472,3298.01248,44537,5012.686983400001
2018-02-13T18:03:00+00:00,Out,0.03777,0.03763,0.0375,44537,1670.1375,3.3403,4964.80971,0,4964.809708400001
2018-02-13T20:27:00+00:00,In,0.03743,0.03743,0.0377,13169,496.4713,0.9929,4467.34547,13169,4963.816765800001
2018-02-13T20:39:00+00:00,Out,0.0375,0.03743,0.0374,13169,492.5206,0.985,4958.88102,0,4958.881024600001
2018-02-13T23:57:00+00:00,In,0.03666,0.0366,0.0369,13438,495.8622,0.9917,4462.0271,13438,4957.8893002
2018-02-14T00:03:00+00:00,In,0.03669,0.03661,0.0371,6013,223.0823,0.4462,4238.49864,19451,4960.130735600001
2018-02-14T00:09:00+00:00,In,0.03677,0.03662,0.037,5727,211.899,0.4238,4026.17584,25178,4957.761837600001
2018-02-14T00:21:00+00:00,Out,0.03683,0.03663,0.0366,25178,921.5148,1.843,4945.84761,0,4945.847608000001
2018-02-14T00:51:00+00:00,In,0.03694,0.03679,0.0372,13295,494.574,0.9891,4450.28446,13295,4944.85846
2018-02-14T00:57:00+00:00,In,0.03704,0.03684,0.0373,5965,222.4945,0.445,4227.34497,19260,4945.742971000001
2018-02-14T01:03:00+00:00,In,0.03714,0.03689,0.0375,5636,211.35,0.4227,4015.57227,24896,4949.172271
2018-02-14T01:51:00+00:00,Out,0.03717,0.03711,0.0369,24896,918.6624,1.8373,4932.39735,0,4932.3973462
2018-02-14T03:33:00+00:00,In,0.03719,0.03706,0.0374,13188,493.2312,0.9865,4438.17968,13188,4931.4108838
2018-02-14T04:15:00+00:00,In,0.03731,0.0372,0.0376,5901,221.8776,0.4438,4215.85833,19089,4933.6047286
2018-02-14T04:21:00+00:00,In,0.0374,0.03724,0.0377,5591,210.7807,0.4216,4004.65607,24680,4935.0920672
2018-02-14T04:27:00+00:00,In,0.0375,0.03729,0.0377,5311,200.2247,0.4004,3804.03092,29991,4934.691617800001
2018-02-14T05:33:00+00:00,Out,0.03768,0.03762,0.0376,29991,1127.6616,2.2553,4929.43719,0,4929.437194600001
2018-02-14T05:39:00+00:00,In,0.03768,0.03766,0.0379,13006,492.9274,0.9859,4435.52394,13006,4928.451339800002
2018-02-14T06:03:00+00:00,Out,0.03775,0.03773,0.0376,13006,489.0256,0.9781,4923.57149,0,4923.571488600001
2018-02-14T06:33:00+00:00,In,0.03775,0.03774,0.038,12956,492.328,0.9847,4430.25883,12956,4922.586832600002
2018-02-14T06:51:00+00:00,Out,0.03782,0.03775,0.0377,12956,488.4412,0.9769,4917.72315,0,4917.723150200001
2018-02-14T07:39:00+00:00,In,0.0378,0.03776,0.0382,12873,491.7486,0.9835,4424.99105,12873,4916.739653000001
2018-02-14T08:15:00+00:00,In,0.038,0.03785,0.0382,5791,221.2162,0.4424,4203.33242,18664,4916.297220600001
2018-02-14T08:39:00+00:00,Out,0.03795,0.03788,0.0378,18664,705.4992,1.411,4907.42062,0,4907.420622200001
2018-02-14T10:51:00+00:00,In,0.03757,0.03742,0.0379,12948,490.7292,0.9815,4415.70996,12948,4906.439163800001
2018-02-14T10:57:00+00:00,In,0.03764,0.03746,0.0379,5825,220.7675,0.4415,4194.50093,18773,4905.997628800001
2018-02-14T11:21:00+00:00,In,0.03794,0.0376,0.0382,5490,209.718,0.4194,3984.36349,24263,4911.210092800001
2018-02-14T11:27:00+00:00,In,0.03816,0.0377,0.0395,5043,199.1985,0.3984,3784.7666,29306,4942.353595800001
2018-02-14T11:33:00+00:00,In,0.03855,0.03786,0.0401,4719,189.2319,0.3785,3595.15623,34025,4959.558732000001
2018-02-14T11:39:00+00:00,In,0.03911,0.03808,0.0411,4373,179.7303,0.3595,3415.06647,38398,4993.224271400001
2018-02-14T11:45:00+00:00,In,0.03964,0.03831,0.0407,4195,170.7365,0.3415,3243.9885,42593,4977.523598400001
2018-02-14T11:51:00+00:00,In,0.04017,0.03852,0.041,3956,162.196,0.3244,3081.46811,46549,4989.9771064000015
2018-02-14T12:15:00+00:00,In,0.04085,0.03929,0.0414,3721,154.0494,0.3081,2927.11061,50270,5008.288607600001
2018-02-14T12:21:00+00:00,In,0.04095,0.03952,0.0413,3543,146.3259,0.2927,2780.49206,53813,5002.968955800001
2018-02-14T12:27:00+00:00,In,0.04102,0.03974,0.0415,3349,138.9835,0.278,2641.23059,57162,5013.453588800001
2018-02-14T13:03:00+00:00,Out,0.04093,0.04079,0.0406,57162,2320.7772,4.6416,4957.36623,0,4957.366234400001
2018-02-14T13:21:00+00:00,In,0.04104,0.04103,0.0419,11831,495.7189,0.9914,4460.6559,11831,4956.374796600001
2018-02-14T13:27:00+00:00,In,0.04118,0.04107,0.0415,5374,223.021,0.446,4237.18885,17205,4951.196354600001
2018-02-14T13:57:00+00:00,Out,0.04118,0.04115,0.041,17205,705.405,1.4108,4941.18304,0,4941.183044600001
2018-02-14T15:39:00+00:00,In,0.04022,0.0401,0.0408,12110,494.088,0.9882,4446.10687,12110,4940.194868600001
