时间,交易类型,平均价1,平均价2,当前交易价,交易数量,交易金额,手续费,USDT,COIN,Net_Value
2018-02-23T04:21:00+00:00,In,0.02107,0.02108,0.0211,23696.6825,500.0,1.0,4499.0,23696.68246,4999.0
2018-02-23T04:23:00+00:00,In,0.02107,0.02107,0.0211,10661.1374,224.95,0.4499,4273.6001,34357.81991,4998.5501
2018-02-23T05:13:00+00:00,In,0.02105,0.02106,0.0211,10127.0145,213.68001,0.4274,4059.49273,44484.83436,4998.12274
2018-02-23T05:15:00+00:00,In,0.02105,0.02108,0.0212,9574.2753,202.97464,0.4059,3856.11215,54059.10968,5002.16527
2018-02-23T05:17:00+00:00,In,0.02105,0.02109,0.0211,9137.7065,192.80561,0.3856,3662.92093,63196.81619,4996.37375
2018-02-23T05:19:00+00:00,In,0.02105,0.02109,0.0209,8762.9687,183.14605,0.3663,3479.40859,71959.78493,4983.3681
2018-02-23T05:21:00+00:00,In,0.02105,0.0211,0.0209,8323.944,173.97043,0.3479,3305.09022,80283.72892,4983.02016
2018-02-23T05:23:00+00:00,In,0.02105,0.02111,0.0211,7831.9673,165.25451,0.3305,3139.5052,88115.69627,4998.74639
2018-02-23T05:25:00+00:00,In,0.02105,0.02112,0.0212,7404.4934,156.97526,0.314,2982.21599,95520.18967,5007.24401
2018-02-23T05:27:00+00:00,In,0.02105,0.02114,0.0213,7000.507,149.1108,0.2982,2832.80697,102520.69669,5016.49781
2018-02-23T05:29:00+00:00,In,0.02105,0.02115,0.0213,6649.7816,141.64035,0.2833,2690.88334,109170.47831,5016.21453
2018-02-23T05:31:00+00:00,In,0.02105,0.02116,0.0212,6346.423,134.54417,0.2691,2556.07008,115516.90128,5005.02839
2018-02-23T05:33:00+00:00,In,0.02105,0.02116,0.0212,6028.4672,127.8035,0.2556,2428.01097,121545.36847,5004.77279
2018-02-23T05:35:00+00:00,In,0.02105,0.02116,0.0212,5726.441,121.40055,0.2428,2306.36762,127271.80944,5004.52998
2018-02-23T05:37:00+00:00,In,0.02104,0.02118,0.0213,5414.0085,115.31838,0.2306,2190.81861,132685.81795,5017.02653
2018-02-23T05:39:00+00:00,In,0.02104,0.02121,0.0212,5167.025,109.54093,0.2191,2081.05859,137852.84296,5003.53886
2018-02-23T05:41:00+00:00,In,0.02104,0.02122,0.0211,4931.4185,104.05293,0.2081,1976.79756,142784.26143,4989.54547
2018-02-23T05:43:00+00:00,In,0.02104,0.02123,0.0212,4662.2584,98.83988,0.1977,1877.76,147446.51982,5003.62622
2018-02-23T05:45:00+00:00,In,0.02104,0.02122,0.0212,4428.6792,93.888,0.1878,1783.68422,151875.19907,5003.43844
2018-02-23T05:47:00+00:00,In,0.02104,0.02121,0.0211,4226.7399,89.18421,0.1784,1694.32164,156101.93894,4988.07256
2018-02-23T05:49:00+00:00,In,0.02104,0.0212,0.0212,3996.0416,84.71608,0.1694,1609.43613,160097.98055,5003.51332
2018-02-23T05:51:00+00:00,In,0.02104,0.02121,0.0213,3778.0191,80.47181,0.1609,1528.80338,163875.99964,5019.36217
2018-02-23T05:53:00+00:00,In,0.02104,0.02121,0.0212,3605.6683,76.44017,0.1529,1452.21033,167481.66799,5002.82169
2018-02-23T05:55:00+00:00,In,0.02104,0.02123,0.0213,3408.9444,72.61052,0.1452,1379.45459,170890.61243,5019.42464
2018-02-23T05:57:00+00:00,In,0.02104,0.02121,0.0211,3268.8497,68.97273,0.1379,1310.34392,174159.46217,4985.10857
2018-02-23T05:59:00+00:00,In,0.02104,0.0212,0.0212,3090.4338,65.5172,0.131,1244.69569,177249.89594,5002.39348
2018-02-23T06:01:00+00:00,In,0.02104,0.02119,0.0211,2949.5158,62.23478,0.1245,1182.33643,180199.41179,4984.54402
2018-02-23T06:03:00+00:00,In,0.02104,0.02117,0.0209,2828.5561,59.11682,0.1182,1123.10138,183027.96785,4948.38591
2018-02-23T06:05:00+00:00,In,0.02104,0.02114,0.0209,2686.8454,56.15507,0.1123,1066.834,185714.81326,4948.2736
2018-02-23T06:07:00+00:00,In,0.02104,0.0211,0.0208,2564.5048,53.3417,0.1067,1013.38562,188279.31807,4929.59543
2018-02-23T06:09:00+00:00,In,0.02104,0.02105,0.0208,2436.0231,50.66928,0.1013,962.615,190715.34118,4929.49409
2018-02-23T07:15:00+00:00,In,0.02102,0.02103,0.021,2291.9405,48.13075,0.0963,914.38799,193007.28165,4967.5409
2018-02-23T07:17:00+00:00,In,0.02102,0.02103,0.021,2177.1143,45.7194,0.0914,868.57715,195184.3959,4967.44946
2018-02-23T09:39:00+00:00,In,0.02099,0.02103,0.0212,2048.531,43.42886,0.0869,825.06143,197232.92691,5006.39948
2018-02-23T09:41:00+00:00,In,0.02099,0.02108,0.0214,1927.7136,41.25307,0.0825,783.72585,199160.64054,5045.76356
2018-02-23T09:43:00+00:00,In,0.02099,0.02114,0.0215,1822.6183,39.18629,0.0784,744.46119,200983.2588,5065.60125
2018-02-23T09:45:00+00:00,In,0.02099,0.02119,0.0215,1731.3051,37.22306,0.0744,707.16368,202714.56389,5065.52681
2018-02-23T09:47:00+00:00,In,0.02099,0.02123,0.0213,1660.0086,35.35818,0.0707,671.73478,204374.57254,5024.91318
2018-02-23T09:49:00+00:00,In,0.02099,0.02128,0.0216,1554.9416,33.58674,0.0672,638.08087,205929.51417,5086.15838
2018-02-23T09:51:00+00:00,In,0.02099,0.02132,0.0214,1490.8432,31.90404,0.0638,606.11302,207420.35732,5044.90867
2018-02-23T09:53:00+00:00,In,0.02099,0.02136,0.0215,1409.5652,30.30565,0.0606,575.74676,208829.92248,5065.59009
2018-02-23T09:55:00+00:00,In,0.02099,0.0214,0.0214,1345.2027,28.78734,0.0576,546.90184,210175.12519,5044.64952
2018-02-23T09:57:00+00:00,In,0.02099,0.02141,0.0213,1283.8071,27.34509,0.0547,519.50206,211458.93233,5023.57732
2018-02-23T09:59:00+00:00,In,0.02099,0.02141,0.0212,1225.2407,25.9751,0.052,493.47501,212684.17304,5002.37948
2018-02-23T10:01:00+00:00,In,0.02099,0.02139,0.0212,1163.8562,24.67375,0.0493,468.75191,213848.0292,5002.33013
2018-02-23T10:03:00+00:00,In,0.02099,0.02136,0.0212,1105.547,23.4376,0.0469,445.26744,214953.57615,5002.28325
2018-02-23T10:05:00+00:00,In,0.02099,0.02132,0.0211,1055.1361,22.26337,0.0445,422.95954,216008.71227,4980.74337
2018-02-23T10:07:00+00:00,In,0.02099,0.02129,0.0211,1002.2738,21.14798,0.0423,401.76927,217010.98606,4980.70107
2018-02-23T10:09:00+00:00,In,0.02099,0.02126,0.0212,947.569,20.08846,0.0402,381.64063,217958.55509,5002.362
2018-02-23T10:11:00+00:00,In,0.02098,0.02124,0.0212,900.0958,19.08203,0.0382,362.52043,218858.65091,5002.32383
2018-02-23T10:13:00+00:00,In,0.02098,0.02121,0.0212,855.001,18.12602,0.0363,344.35816,219713.65193,5002.28758
2018-02-23T10:15:00+00:00,In,0.02098,0.02119,0.0212,812.1655,17.21791,0.0344,327.10581,220525.8174,5002.25314
2018-02-23T10:17:00+00:00,In,0.02098,0.02117,0.0211,775.1323,16.35529,0.0327,310.71781,221300.94966,4980.16785
2018-02-23T10:19:00+00:00,In,0.02098,0.02116,0.0211,736.2981,15.53589,0.0311,295.15085,222037.2478,4980.13678
2018-02-23T10:21:00+00:00,In,0.02098,0.02114,0.021,702.7401,14.75754,0.0295,280.36379,222739.98792,4957.90354
2018-02-23T10:23:00+00:00,In,0.02098,0.02111,0.0208,673.9514,14.01819,0.028,266.31757,223413.93935,4913.32751
2018-02-23T10:25:00+00:00,In,0.02098,0.02109,0.021,634.0894,13.31588,0.0266,252.97506,224048.02879,4957.98366
2018-02-23T10:27:00+00:00,In,0.02098,0.02108,0.0209,605.2035,12.64875,0.0253,240.30101,224653.23228,4935.55356
2018-02-23T10:29:00+00:00,In,0.02098,0.02106,0.021,572.1453,12.01505,0.024,228.26193,225225.37753,4957.99485
2018-02-23T10:31:00+00:00,In,0.02098,0.02104,0.021,543.4808,11.4131,0.0228,216.826,225768.85831,4957.97203
2018-02-23T10:33:00+00:00,In,0.02098,0.02102,0.021,516.2524,10.8413,0.0217,205.96302,226285.1107,4957.95035
2018-02-23T10:35:00+00:00,In,0.02098,0.021,0.021,490.3881,10.29815,0.0206,195.64427,226775.49885,4957.92975
2018-02-23T10:37:00+00:00,In,0.02097,0.02099,0.021,465.8197,9.78221,0.0196,185.8425,227241.31855,4957.91019
2018-02-23T10:39:00+00:00,In,0.02097,0.02098,0.021,442.4821,9.29212,0.0186,176.53179,227683.80068,4957.8916
2018-02-23T11:29:00+00:00,In,0.02096,0.02097,0.0211,418.3218,8.82659,0.0177,167.68754,228102.12245,4980.64233
2018-02-23T11:31:00+00:00,In,0.02095,0.02099,0.021,399.2561,8.38438,0.0168,159.2864,228501.3785,4957.81535
2018-02-23T11:33:00+00:00,In,0.02095,0.021,0.021,379.2533,7.96432,0.0159,151.30615,228880.63183,4957.79942
2018-02-23T11:35:00+00:00,In,0.02095,0.021,0.0209,361.9764,7.56531,0.0151,143.72571,229242.60827,4934.89622
2018-02-23T11:37:00+00:00,In,0.02095,0.021,0.0209,343.8414,7.18629,0.0144,136.52505,229586.44968,4934.88185
2018-02-23T11:39:00+00:00,In,0.02095,0.02101,0.021,325.0597,6.82625,0.0137,129.68515,229911.50933,4957.82684
2018-02-23T11:41:00+00:00,In,0.02095,0.02101,0.021,308.7742,6.48426,0.013,123.18792,230220.2835,4957.81388
2018-02-23T11:43:00+00:00,In,0.02095,0.02102,0.0211,291.9145,6.1594,0.0123,117.01621,230512.198,4980.82359
2018-02-23T11:45:00+00:00,In,0.02095,0.02102,0.0211,277.2896,5.85081,0.0117,111.1537,230789.4876,4980.81188
2018-02-23T11:47:00+00:00,In,0.02095,0.02105,0.0214,259.7049,5.55768,0.0111,105.5849,231049.19249,5050.03761
2018-02-23T11:49:00+00:00,In,0.02095,0.02107,0.0213,247.8519,5.27924,0.0106,100.29509,231297.04436,5026.92214
2018-02-23T11:51:00+00:00,In,0.02095,0.0211,0.0213,235.4345,5.01475,0.01,95.27031,231532.47885,5026.91211
2018-02-23T11:53:00+00:00,In,0.02095,0.02111,0.0211,225.759,4.76352,0.0095,90.49727,231758.23787,4980.59608
2018-02-23T11:55:00+00:00,In,0.02095,0.02114,0.0212,213.4369,4.52486,0.009,85.96335,231971.67482,5003.76286
2018-02-23T11:57:00+00:00,In,0.02095,0.02118,0.0213,201.7919,4.29817,0.0086,81.65659,232173.46672,5026.95143
2018-02-23T11:59:00+00:00,In,0.02095,0.0212,0.0212,192.5863,4.08283,0.0082,77.56559,232366.05302,5003.72592
2018-02-23T12:01:00+00:00,In,0.02095,0.02123,0.0212,182.9377,3.87828,0.0078,73.67956,232548.99074,5003.71816
2018-02-23T12:03:00+00:00,In,0.02095,0.02125,0.0213,172.9567,3.68398,0.0074,69.98821,232721.94744,5026.96569
2018-02-23T12:05:00+00:00,In,0.02094,0.02125,0.0212,165.0665,3.49941,0.007,66.4818,232887.01398,5003.6865
2018-02-23T12:07:00+00:00,In,0.02094,0.02124,0.0212,156.7967,3.32409,0.0066,63.15106,233043.81068,5003.67985
2018-02-23T12:09:00+00:00,In,0.02094,0.02124,0.0213,148.2419,3.15755,0.0063,59.9872,233192.05262,5026.97792
2018-02-23T12:11:00+00:00,In,0.02094,0.02124,0.0212,141.4792,2.99936,0.006,56.98184,233333.53185,5003.65271
2018-02-23T12:13:00+00:00,In,0.02094,0.02125,0.0212,134.3911,2.84909,0.0057,54.12705,233467.92298,5003.64701
2018-02-23T12:15:00+00:00,In,0.02094,0.02125,0.0213,127.0588,2.70635,0.0054,51.41528,233594.98177,5026.98839
2018-02-23T12:17:00+00:00,In,0.02094,0.02126,0.0213,120.6931,2.57076,0.0051,48.83938,233715.67492,5026.98325
2018-02-23T12:19:00+00:00,In,0.02094,0.02126,0.0213,114.6464,2.44197,0.0049,46.39252,233830.32134,5026.97837
2018-02-23T12:21:00+00:00,In,0.02094,0.02125,0.0211,109.9349,2.31963,0.0046,44.06826,233940.25623,4980.20766
2018-02-23T12:23:00+00:00,In,0.02094,0.02124,0.0212,103.9346,2.20341,0.0044,41.86044,234044.19081,5003.59728
2018-02-23T12:25:00+00:00,In,0.02094,0.02123,0.0212,98.7274,2.09302,0.0042,39.76323,234142.91825,5003.5931
2018-02-23T12:27:00+00:00,In,0.02094,0.02123,0.0212,93.7812,1.98816,0.004,37.77109,234236.69946,5003.58912
2018-02-23T12:29:00+00:00,In,0.02094,0.02122,0.0212,89.0828,1.88855,0.0038,35.87876,234325.78222,5003.58534
2018-02-23T12:31:00+00:00,In,0.02094,0.02122,0.0213,84.2224,1.79394,0.0036,34.08123,234410.00467,5027.01433
2018-02-23T12:33:00+00:00,In,0.02094,0.02122,0.0212,80.3803,1.70406,0.0034,32.37377,234490.38494,5003.56993
2018-02-23T12:35:00+00:00,In,0.02094,0.02121,0.0212,76.3532,1.61869,0.0032,30.75184,234566.73816,5003.56669
2018-02-23T12:37:00+00:00,In,0.02094,0.02118,0.021,73.2187,1.53759,0.0031,29.21117,234639.95682,4956.65027
2018-02-23T12:39:00+00:00,In,0.02094,0.02115,0.021,69.5504,1.46056,0.0029,27.74769,234709.50723,4956.64734
2018-02-23T12:41:00+00:00,In,0.02094,0.02115,0.0211,65.7528,1.38738,0.0028,26.35753,234775.26006,4980.11552
2018-02-23T12:43:00+00:00,In,0.02094,0.02114,0.0211,62.4586,1.31788,0.0026,25.03702,234837.71867,4980.11288
2018-02-23T12:45:00+00:00,In,0.02094,0.02115,0.0212,59.0496,1.25185,0.0025,23.78267,234896.76824,5003.59415
2018-02-23T12:47:00+00:00,In,0.02094,0.02116,0.0213,55.8279,1.18913,0.0024,22.59115,234952.5961,5027.08145
2018-02-23T12:49:00+00:00,In,0.02094,0.02117,0.0213,53.0309,1.12956,0.0023,21.45934,235005.62698,5027.07919
2018-02-23T12:51:00+00:00,In,0.02094,0.02117,0.0213,50.374,1.07297,0.0021,20.38422,235056.00101,5027.07705
2018-02-23T12:53:00+00:00,In,0.02094,0.02118,0.0213,47.8503,1.01921,0.002,19.36298,235103.8513,5027.07501
2018-02-23T12:55:00+00:00,In,0.02094,0.02121,0.0214,45.2406,0.96815,0.0019,18.39289,235149.0919,5050.58346
2018-02-23T12:57:00+00:00,In,0.02094,0.02126,0.0215,42.7742,0.91964,0.0018,17.47141,235191.86606,5074.09653
2018-02-23T12:59:00+00:00,In,0.02094,0.02131,0.0215,40.6312,0.87357,0.0017,16.59609,235232.49724,5074.09478
2018-02-23T13:01:00+00:00,In,0.02094,0.02135,0.0215,38.5956,0.8298,0.0017,15.76462,235271.09279,5074.09312
2018-02-23T13:03:00+00:00,In,0.02094,0.02138,0.0214,36.8332,0.78823,0.0016,14.97482,235307.92603,5050.56443
2018-02-23T13:05:00+00:00,In,0.02094,0.02141,0.0214,34.9879,0.74874,0.0015,14.22458,235342.91392,5050.56294
2018-02-23T13:07:00+00:00,In,0.02094,0.02141,0.0214,33.235,0.71123,0.0014,13.51193,235376.14892,5050.56151
2018-02-23T13:09:00+00:00,In,0.02093,0.02141,0.0213,31.7181,0.6756,0.0014,12.83498,235407.86706,5027.02255
2018-02-23T13:11:00+00:00,In,0.02093,0.02141,0.0213,30.1291,0.64175,0.0013,12.19195,235437.99612,5027.02126
2018-02-23T13:13:00+00:00,In,0.02093,0.02143,0.0215,28.3534,0.6096,0.0012,11.58113,235466.34948,5074.10764
2018-02-23T13:15:00+00:00,In,0.02093,0.02144,0.0215,26.9329,0.57906,0.0012,11.00092,235493.28234,5074.10649
2018-02-23T13:17:00+00:00,In,0.02093,0.02144,0.0215,25.5835,0.55005,0.0011,10.44977,235518.86587,5074.10539
2018-02-23T13:19:00+00:00,In,0.02093,0.02143,0.0214,24.4154,0.52249,0.001,9.92624,235543.28122,5050.55245
2018-02-23T13:21:00+00:00,In,0.02093,0.02143,0.0215,23.0843,0.49631,0.001,9.42893,235566.36549,5074.10579
2018-02-23T13:23:00+00:00,In,0.02093,0.02144,0.0215,21.9277,0.47145,0.0009,8.95654,235588.29324,5074.10485
2018-02-23T13:25:00+00:00,In,0.02093,0.02145,0.0215,20.8292,0.44783,0.0009,8.50782,235609.12241,5074.10395
2018-02-23T13:27:00+00:00,In,0.02093,0.02146,0.0215,19.7856,0.42539,0.0009,8.08158,235628.90804,5074.1031
2018-02-23T13:29:00+00:00,In,0.02093,0.02147,0.0215,18.7944,0.40408,0.0008,7.67669,235647.70241,5074.10229
2018-02-23T13:31:00+00:00,In,0.02093,0.02148,0.0214,17.9362,0.38383,0.0008,7.29209,235665.6386,5050.53675
2018-02-23T13:33:00+00:00,In,0.02093,0.02147,0.0213,17.1176,0.3646,0.0007,6.92676,235682.75618,5026.96946
2018-02-23T13:35:00+00:00,In,0.02093,0.02145,0.0214,16.184,0.34634,0.0007,6.57972,235698.94019,5050.53704
2018-02-23T13:37:00+00:00,In,0.02093,0.02143,0.0213,15.4454,0.32899,0.0007,6.25008,235714.38555,5026.96649
2018-02-23T13:39:00+00:00,In,0.02093,0.02142,0.0213,14.6716,0.3125,0.0006,5.93695,235729.0571,5026.96587
2018-02-23T13:41:00+00:00,In,0.02093,0.0214,0.0213,13.9365,0.29685,0.0006,5.63951,235742.99361,5026.96527
2018-02-23T13:43:00+00:00,In,0.02093,0.02136,0.0212,13.3007,0.28198,0.0006,5.35697,235756.29434,5003.39041
2018-02-23T13:45:00+00:00,In,0.02093,0.02132,0.0211,12.6942,0.26785,0.0005,5.08859,235768.98858,4979.81425
2018-02-23T13:47:00+00:00,In,0.02093,0.02128,0.0211,12.0583,0.25443,0.0005,4.83365,235781.04684,4979.81374
2018-02-23T13:49:00+00:00,In,0.02093,0.02124,0.021,11.5087,0.24168,0.0005,4.59148,235792.55553,4956.23515
2018-02-23T13:51:00+00:00,In,0.02093,0.02123,0.0213,10.7781,0.22957,0.0005,4.36145,235803.33366,5026.97246
2018-02-23T13:53:00+00:00,In,0.02093,0.02122,0.0212,10.2864,0.21807,0.0004,4.14294,235813.6201,5003.39169
2018-02-23T13:55:00+00:00,In,0.02093,0.0212,0.0212,9.7711,0.20715,0.0004,3.93538,235823.39118,5003.39127
2018-02-23T13:57:00+00:00,In,0.02093,0.02119,0.0211,9.3255,0.19677,0.0004,3.73822,235832.71673,4979.80854
2018-02-23T13:59:00+00:00,In,0.02093,0.02117,0.0211,8.8583,0.18691,0.0004,3.55093,235841.57506,4979.80817
2018-02-23T14:01:00+00:00,In,0.02093,0.02116,0.0212,8.3748,0.17755,0.0004,3.37303,235849.9499,5003.39197
2018-02-23T14:03:00+00:00,In,0.02093,0.02117,0.0212,7.9553,0.16865,0.0003,3.20404,235857.90516,5003.39163
2018-02-23T14:05:00+00:00,In,0.02092,0.0212,0.0214,7.4861,0.1602,0.0003,3.04352,235865.39124,5050.56289
2018-02-23T14:07:00+00:00,In,0.02092,0.02124,0.0215,7.078,0.15218,0.0003,2.89104,235872.46919,5074.14913
2018-02-23T14:09:00+00:00,In,0.02092,0.02129,0.0216,6.6922,0.14455,0.0003,2.7462,235879.16141,5097.73608
2018-02-23T14:11:00+00:00,In,0.02092,0.02133,0.0216,6.3569,0.13731,0.0003,2.60861,235885.51835,5097.73581
2018-02-23T14:13:00+00:00,In,0.02092,0.02139,0.0218,5.9831,0.13043,0.0003,2.47792,235891.50141,5144.91265
2018-02-23T14:15:00+00:00,In,0.02092,0.02145,0.0218,5.6833,0.1239,0.0002,2.35378,235897.18471,5144.9124
2018-02-23T14:17:00+00:00,In,0.02092,0.0215,0.0217,5.4235,0.11769,0.0002,2.23585,235902.60817,5121.32245
2018-02-23T14:19:00+00:00,In,0.02092,0.02156,0.0217,5.1517,0.11179,0.0002,2.12384,235907.7599,5121.32223
2018-02-23T14:21:00+00:00,In,0.02092,0.02161,0.0217,4.8936,0.10619,0.0002,2.01743,235912.65354,5121.32201
2018-02-23T14:23:00+00:00,In,0.02092,0.02164,0.0217,4.6485,0.10087,0.0002,1.91636,235917.302,5121.32181
2018-02-23T14:25:00+00:00,In,0.02092,0.02166,0.0216,4.436,0.09582,0.0002,1.82035,235921.73802,5097.72989
2018-02-23T14:27:00+00:00,In,0.02092,0.02167,0.0217,4.1944,0.09102,0.0002,1.72915,235925.93237,5121.32188
2018-02-23T14:29:00+00:00,In,0.02092,0.02167,0.0216,4.0027,0.08646,0.0002,1.64252,235929.93504,5097.72912
2018-02-23T14:31:00+00:00,In,0.02092,0.02166,0.0215,3.8198,0.08213,0.0002,1.56023,235933.75485,5074.13596
2018-02-23T14:33:00+00:00,In,0.02092,0.02163,0.0215,3.6284,0.07801,0.0002,1.48206,235937.38329,5074.1358
2018-02-23T14:35:00+00:00,In,0.02092,0.02161,0.0216,3.4307,0.0741,0.0001,1.40781,235940.81399,5097.72939
2018-02-23T14:37:00+00:00,In,0.02092,0.02162,0.0218,3.2289,0.07039,0.0001,1.33728,235944.04292,5144.91742
2018-02-23T14:39:00+00:00,In,0.02092,0.02163,0.0217,3.0813,0.06686,0.0001,1.27028,235947.12421,5121.32288
2018-02-23T14:41:00+00:00,In,0.02092,0.02163,0.0217,2.9269,0.06351,0.0001,1.20664,235950.05112,5121.32275
2018-02-23T14:43:00+00:00,In,0.02092,0.02165,0.0217,2.7803,0.06033,0.0001,1.14619,235952.8314,5121.32263
2018-02-23T14:45:00+00:00,In,0.02092,0.02166,0.0218,2.6289,0.05731,0.0001,1.08876,235955.46027,5144.9178
2018-02-23T14:47:00+00:00,In,0.02092,0.02165,0.0215,2.532,0.05444,0.0001,1.03422,235957.99228,5074.13105
2018-02-23T14:49:00+00:00,In,0.02092,0.02164,0.0215,2.4052,0.05171,0.0001,0.9824,235960.39744,5074.13095
2018-02-23T14:51:00+00:00,In,0.02092,0.02163,0.0214,2.2953,0.04912,0.0001,0.93318,235962.69277,5050.53481
2018-02-23T14:53:00+00:00,In,0.02092,0.02161,0.0213,2.1906,0.04666,0.0001,0.88643,235964.88335,5026.93845
2018-02-23T14:55:00+00:00,In,0.02092,0.02158,0.0214,2.0711,0.04432,0.0001,0.84202,235966.95445,5050.53485
2018-02-23T14:57:00+00:00,In,0.02092,0.02154,0.0212,1.9859,0.0421,0.0001,0.79984,235968.94035,5003.34137
2018-02-23T14:59:00+00:00,In,0.02092,0.0215,0.0213,1.8776,0.03999,0.0001,0.75976,235970.8179,5026.93819
2018-02-23T15:01:00+00:00,In,0.02092,0.02146,0.0213,1.7835,0.03799,0.0001,0.7217,235972.60138,5026.93811
2018-02-23T15:03:00+00:00,In,0.02092,0.02143,0.0214,1.6862,0.03609,0.0001,0.68554,235974.2876,5050.5353
2018-02-23T15:05:00+00:00,In,0.02092,0.02141,0.0215,1.5943,0.03428,0.0001,0.6512,235975.88189,5074.13266
2018-02-23T15:07:00+00:00,In,0.02092,0.02141,0.0216,1.5074,0.03256,0.0001,0.61857,235977.38929,5097.73018
2018-02-23T15:09:00+00:00,In,0.02092,0.02141,0.0215,1.4385,0.03093,0.0001,0.58758,235978.82783,5074.13238
2018-02-23T15:11:00+00:00,In,0.02092,0.02141,0.0215,1.3665,0.02938,0.0001,0.55814,235980.1943,5074.13232
2018-02-23T15:13:00+00:00,In,0.02091,0.02141,0.0213,1.3102,0.02791,0.0001,0.53018,235981.50449,5026.93623
2018-02-23T15:15:00+00:00,In,0.02091,0.02141,0.0213,1.2446,0.02651,0.0001,0.50362,235982.74905,5026.93617
2018-02-23T15:17:00+00:00,In,0.02091,0.02141,0.0213,1.1822,0.02518,0.0001,0.47839,235983.93125,5026.93612
2018-02-23T15:19:00+00:00,In,0.02091,0.02141,0.0213,1.123,0.02392,0.0,0.45442,235985.05423,5026.93608
2018-02-23T15:21:00+00:00,In,0.02091,0.02141,0.0213,1.0667,0.02272,0.0,0.43165,235986.12095,5026.93603
2018-02-23T15:23:00+00:00,In,0.02091,0.02139,0.0213,1.0133,0.02158,0.0,0.41003,235987.13422,5026.93599
2018-02-23T15:25:00+00:00,In,0.02091,0.02136,0.0212,0.967,0.0205,0.0,0.38949,235988.10127,5003.33723
2018-02-23T15:27:00+00:00,In,0.02091,0.02133,0.0213,0.9143,0.01947,0.0,0.36997,235989.01555,5026.936
2018-02-23T15:29:00+00:00,In,0.02091,0.02129,0.0211,0.8767,0.0185,0.0,0.35144,235989.89226,4979.73816
2018-02-23T15:31:00+00:00,In,0.02091,0.02127,0.0212,0.8289,0.01757,0.0,0.33383,235990.72112,5003.33712
2018-02-23T15:33:00+00:00,In,0.02091,0.02126,0.0212,0.7873,0.01669,0.0,0.31711,235991.50846,5003.33708
2018-02-23T15:35:00+00:00,In,0.02091,0.02124,0.0212,0.7479,0.01586,0.0,0.30122,235992.25635,5003.33705
2018-02-23T15:37:00+00:00,In,0.02091,0.02123,0.0212,0.7104,0.01506,0.0,0.28613,235992.96677,5003.33702
2018-02-23T15:39:00+00:00,In,0.02091,0.02122,0.0212,0.6748,0.01431,0.0,0.27179,235993.6416,5003.33699
2018-02-23T15:41:00+00:00,In,0.02091,0.02121,0.0212,0.641,0.01359,0.0,0.25818,235994.28261,5003.33697
2018-02-23T15:43:00+00:00,In,0.02091,0.0212,0.0212,0.6089,0.01291,0.0,0.24524,235994.89152,5003.33694
2018-02-23T15:45:00+00:00,In,0.02091,0.02119,0.0211,0.5811,0.01226,0.0,0.23295,235995.47266,4979.73743
2018-02-23T15:47:00+00:00,In,0.02091,0.02118,0.0212,0.5494,0.01165,0.0,0.22128,235996.02208,5003.33695
2018-02-23T15:49:00+00:00,In,0.02091,0.02119,0.0212,0.5219,0.01106,0.0,0.2102,235996.54397,5003.33693
2018-02-23T15:51:00+00:00,In,0.02091,0.0212,0.0213,0.4934,0.01051,0.0,0.19967,235997.03739,5026.93656
2018-02-23T15:53:00+00:00,In,0.0209,0.02123,0.0215,0.4643,0.00998,0.0,0.18966,235997.50173,5074.13595
2018-02-23T15:55:00+00:00,In,0.0209,0.02125,0.0214,0.4431,0.00948,0.0,0.18016,235997.94487,5050.53618
2018-02-23T15:57:00+00:00,In,0.0209,0.02128,0.0215,0.419,0.00901,0.0,0.17113,235998.36385,5074.13596
2018-02-23T15:59:00+00:00,In,0.0209,0.0213,0.0214,0.3998,0.00856,0.0,0.16256,235998.76369,5050.5361
2018-02-23T16:01:00+00:00,In,0.0209,0.02131,0.0214,0.3798,0.00813,0.0,0.15442,235999.14351,5050.53609
2018-02-23T16:03:00+00:00,In,0.0209,0.02131,0.0212,0.3642,0.00772,0.0,0.14668,235999.5077,5003.33624
2018-02-23T16:05:00+00:00,In,0.0209,0.02132,0.0212,0.3459,0.00733,0.0,0.13933,235999.85364,5003.33623
2018-02-23T16:07:00+00:00,In,0.0209,0.02132,0.0212,0.3286,0.00697,0.0,0.13235,236000.18225,5003.33621
2018-02-23T16:09:00+00:00,In,0.0209,0.02131,0.0211,0.3136,0.00662,0.0,0.12572,236000.49588,4979.73618
2018-02-23T16:11:00+00:00,In,0.0209,0.0213,0.0212,0.2965,0.00629,0.0,0.11942,236000.79239,5003.33622
2018-02-23T16:13:00+00:00,In,0.0209,0.02128,0.0212,0.2817,0.00597,0.0,0.11344,236001.07405,5003.33621
2018-02-23T16:15:00+00:00,In,0.0209,0.02126,0.0212,0.2675,0.00567,0.0,0.10776,236001.34159,5003.3362
2018-02-23T16:17:00+00:00,In,0.0209,0.02122,0.0212,0.2541,0.00539,0.0,0.10236,236001.59573,5003.33619
2018-02-23T16:19:00+00:00,In,0.0209,0.02118,0.021,0.2437,0.00512,0.0,0.09723,236001.83944,4956.13586
2018-02-23T16:21:00+00:00,In,0.0209,0.02113,0.0209,0.2326,0.00486,0.0,0.09236,236002.07204,4932.53566
