时间,交易类型,平均价1,平均价2,当前交易价,交易数量,交易金额,手续费,USDT,COIN,Net_Value
2018-02-15T14:29:00+00:00,In,0.03895,0.04023,0.0404,12376.2376,500.0,0.5,4499.5,12376.23762,4999.5
2018-02-15T14:31:00+00:00,In,0.03895,0.04026,0.0405,5554.9383,224.975,0.225,4274.30003,17931.1759,5000.51265
2018-02-15T14:33:00+00:00,In,0.03895,0.04029,0.0405,5276.9136,213.715,0.2137,4060.37131,23208.08951,5000.29893
2018-02-15T14:37:00+00:00,Out,0.03896,0.04032,0.0403,23208.0895,935.28601,0.9353,4994.72203,0,4994.72203
2018-02-15T14:39:00+00:00,In,0.03896,0.04033,0.0405,12332.647,499.4722,0.4995,4494.75035,12332.64699,4994.22256
2018-02-15T14:41:00+00:00,In,0.03896,0.04033,0.0404,5562.8098,224.73752,0.2247,4269.7881,17895.45683,4992.76456
2018-02-15T14:43:00+00:00,Out,0.03897,0.04035,0.0402,17895.4568,719.39736,0.7194,4988.46607,0,4988.46607
2018-02-15T14:49:00+00:00,In,0.03897,0.04038,0.0404,12347.6883,498.84661,0.4988,4489.12061,12347.68828,4987.96722
2018-02-15T14:51:00+00:00,Out,0.03898,0.04037,0.0403,12347.6883,497.61184,0.4976,4986.23484,0,4986.23484
2018-02-15T14:53:00+00:00,In,0.03898,0.04037,0.0405,12311.691,498.62348,0.4986,4487.11273,12311.69096,4985.73622
2018-02-15T14:55:00+00:00,In,0.03898,0.04038,0.0404,5553.3573,224.35564,0.2244,4262.53274,17865.0483,4984.28069
2018-02-15T14:57:00+00:00,In,0.03899,0.04039,0.0405,5262.3861,213.12664,0.2131,4049.19298,23127.4344,4985.85407
2018-02-15T14:59:00+00:00,In,0.03899,0.04041,0.0407,4974.4385,202.45965,0.2025,3846.53087,28101.87295,4990.2771
2018-02-15T15:01:00+00:00,In,0.03899,0.04042,0.0407,4725.4679,192.32654,0.1923,3654.012,32827.34084,4990.08477
2018-02-15T15:03:00+00:00,In,0.039,0.04044,0.0408,4477.9559,182.7006,0.1827,3471.1287,37305.29672,4993.1848
2018-02-15T15:05:00+00:00,In,0.039,0.04046,0.0406,4274.789,173.55643,0.1736,3297.39871,41580.08576,4985.55019
2018-02-15T15:07:00+00:00,Out,0.039,0.04046,0.0404,41580.0858,1679.83546,1.6798,4975.55434,0,4975.55434
2018-02-15T15:09:00+00:00,In,0.039,0.04047,0.0406,12255.0599,497.55543,0.4976,4477.50135,12255.05994,4975.05678
2018-02-15T15:11:00+00:00,In,0.03901,0.04049,0.0406,5514.1642,223.87507,0.2239,4253.4024,17769.22416,4974.8329
2018-02-15T15:13:00+00:00,Out,0.03901,0.04051,0.0405,17769.2242,719.65358,0.7197,4972.33633,0,4972.33633
2018-02-15T15:15:00+00:00,In,0.03901,0.04053,0.0406,12247.1338,497.23363,0.4972,4474.60546,12247.13381,4971.8391
2018-02-15T15:17:00+00:00,Out,0.03902,0.04054,0.0405,12247.1338,496.00892,0.496,4970.11837,0,4970.11837
2018-02-15T15:23:00+00:00,In,0.03902,0.04056,0.0406,12241.6709,497.01184,0.497,4472.60952,12241.67087,4969.62136
2018-02-15T15:25:00+00:00,Out,0.03903,0.04056,0.0405,12241.6709,495.78767,0.4958,4967.90141,0,4967.90141
2018-02-15T15:31:00+00:00,In,0.03904,0.04055,0.0406,12236.2104,496.79014,0.4968,4470.61448,12236.21036,4967.40462
2018-02-15T15:33:00+00:00,In,0.03904,0.04055,0.0406,5505.6829,223.53072,0.2235,4246.86022,17741.89321,4967.18109
2018-02-15T15:35:00+00:00,In,0.03904,0.04057,0.0409,5191.7607,212.34301,0.2123,4034.30487,22933.65387,4972.29131
2018-02-15T15:37:00+00:00,In,0.03905,0.0406,0.0409,4931.913,201.71524,0.2017,3832.38791,27865.56691,4972.0896
2018-02-15T15:39:00+00:00,In,0.03905,0.04062,0.0408,4696.5538,191.6194,0.1916,3640.57689,32562.12072,4969.11142
2018-02-15T15:41:00+00:00,In,0.03905,0.04062,0.0407,4472.4532,182.02884,0.182,3458.36602,37034.57391,4965.67318
2018-02-15T15:43:00+00:00,Out,0.03906,0.04063,0.0406,37034.5739,1503.6037,1.5036,4960.46612,0,4960.46612
2018-02-15T15:55:00+00:00,In,0.03907,0.04065,0.0407,12187.8774,496.04661,0.496,4463.92346,12187.87744,4959.97007
2018-02-15T15:57:00+00:00,In,0.03908,0.04066,0.0407,5483.9355,223.19617,0.2232,4240.50409,17671.81289,4959.74687
2018-02-15T15:59:00+00:00,In,0.03908,0.04067,0.0407,5209.4645,212.0252,0.212,4028.26686,22881.27737,4959.53485
2018-02-15T16:01:00+00:00,Out,0.03908,0.04067,0.0406,22881.2774,928.97986,0.929,4956.31774,0,4956.31774
2018-02-15T16:27:00+00:00,In,0.03912,0.04028,0.0405,12237.8216,495.63177,0.4956,4460.19034,12237.82158,4955.82211
2018-02-15T16:29:00+00:00,In,0.03912,0.04028,0.0406,5492.8452,223.00952,0.223,4236.95781,17730.66682,4956.82288
2018-02-15T16:31:00+00:00,In,0.03913,0.04027,0.0406,5217.9283,211.84789,0.2118,4024.89807,22948.59516,4956.61103
2018-02-15T16:33:00+00:00,In,0.03913,0.04025,0.0403,4993.6701,201.2449,0.2012,3823.45192,27942.26522,4949.52521
2018-02-15T16:35:00+00:00,In,0.03913,0.04023,0.0403,4743.7369,191.1726,0.1912,3632.08815,32686.0021,4949.33404
2018-02-15T16:37:00+00:00,Out,0.03913,0.04022,0.0401,32686.0021,1310.70868,1.3107,4941.48613,0,4941.48613
2018-02-15T16:39:00+00:00,In,0.03914,0.04023,0.0404,12231.4013,494.14861,0.4941,4446.84337,12231.40131,4940.99198
2018-02-15T16:41:00+00:00,In,0.03914,0.04025,0.0404,5503.519,222.34217,0.2223,4224.27886,17734.92033,4940.76964
2018-02-15T16:43:00+00:00,In,0.03914,0.04026,0.0403,5241.0408,211.21394,0.2112,4012.8537,22975.96109,4938.78493
2018-02-15T16:45:00+00:00,In,0.03915,0.04027,0.0403,4978.7267,200.64269,0.2006,3812.01037,27954.68777,4938.58429
2018-02-15T16:47:00+00:00,Out,0.03915,0.04029,0.0402,27954.6878,1123.77845,1.1238,4934.66504,0,4934.66504
2018-02-15T16:51:00+00:00,In,0.03915,0.04033,0.0404,12214.5174,493.4665,0.4935,4440.70507,12214.51743,4934.17158
2018-02-15T16:53:00+00:00,In,0.03916,0.04035,0.0404,5495.9221,222.03525,0.222,4218.44778,17710.43955,4933.94954
2018-02-15T16:55:00+00:00,Out,0.03916,0.04036,0.0403,17710.4396,713.73071,0.7137,4931.46477,0,4931.46477
2018-02-15T16:57:00+00:00,In,0.03916,0.04036,0.0405,12176.4562,493.14648,0.4931,4437.82514,12176.45621,4930.97162
2018-02-15T16:59:00+00:00,In,0.03916,0.04035,0.0405,5478.7965,221.89126,0.2219,4215.71199,17655.25269,4930.74973
2018-02-15T17:01:00+00:00,In,0.03917,0.04035,0.0405,5204.5827,210.7856,0.2108,4004.71561,22859.83539,4930.53894
2018-02-15T17:03:00+00:00,In,0.03917,0.04037,0.0405,4944.0933,200.23578,0.2002,3804.27959,27803.92874,4930.33871
2018-02-15T17:05:00+00:00,In,0.03917,0.04038,0.0404,4708.2668,190.21398,0.1902,3613.8754,32512.19556,4927.3681
2018-02-15T17:07:00+00:00,In,0.03918,0.04041,0.0405,4461.5746,180.69377,0.1807,3433.00094,36973.77013,4930.43863
2018-02-15T17:09:00+00:00,Out,0.03918,0.04041,0.0403,36973.7701,1490.04294,1.49,4921.55383,0,4921.55383
2018-02-15T17:11:00+00:00,In,0.03918,0.04042,0.0405,12151.9848,492.15538,0.4922,4428.90629,12151.98476,4921.06167
2018-02-15T17:13:00+00:00,In,0.03919,0.04043,0.0405,5467.7855,221.44531,0.2214,4207.23953,17619.77031,4920.84023
2018-02-15T17:15:00+00:00,In,0.03919,0.04045,0.0405,5194.1229,210.36198,0.2104,3996.66719,22813.89318,4920.62987
2018-02-15T17:17:00+00:00,In,0.03919,0.04046,0.0406,4922.0039,199.83336,0.1998,3796.634,27735.89712,4922.71142
2018-02-15T17:19:00+00:00,In,0.03919,0.04049,0.0406,4675.6576,189.8317,0.1898,3606.61247,32411.55475,4922.52159
2018-02-15T17:21:00+00:00,In,0.0392,0.04052,0.0409,4409.0617,180.33062,0.1803,3426.10151,36820.61645,4932.06473
2018-02-15T17:23:00+00:00,In,0.0392,0.04056,0.041,4178.1726,171.30508,0.1713,3254.62513,40998.78902,4935.57548
2018-02-15T17:25:00+00:00,In,0.0392,0.0406,0.0409,3978.7593,162.73126,0.1627,3091.73114,44977.54836,4931.31287
2018-02-15T17:27:00+00:00,In,0.03921,0.04063,0.041,3770.4038,154.58656,0.1546,2936.99,48747.95219,4935.65604
2018-02-15T17:29:00+00:00,In,0.03921,0.04067,0.041,3581.6951,146.8495,0.1468,2789.99365,52329.64731,4935.50919
2018-02-15T17:31:00+00:00,In,0.03922,0.0407,0.0411,3394.1529,139.49968,0.1395,2650.35447,55723.80017,4940.60266
2018-02-15T17:33:00+00:00,In,0.03922,0.04074,0.041,3232.1396,132.51772,0.1325,2517.70423,58955.93977,4934.89776
2018-02-15T17:35:00+00:00,In,0.03922,0.04077,0.041,3070.371,125.88521,0.1259,2391.69313,62026.31078,4934.77187
2018-02-15T17:37:00+00:00,Out,0.03923,0.04079,0.0407,62026.3108,2524.47085,2.5245,4913.63951,0,4913.63951
2018-02-15T17:39:00+00:00,In,0.03923,0.04082,0.0409,12013.7885,491.36395,0.4914,4421.78419,12013.78853,4913.14815
2018-02-15T17:41:00+00:00,Out,0.03923,0.04084,0.0408,12013.7885,490.16257,0.4902,4911.4566,0,4911.4566
2018-02-15T17:43:00+00:00,In,0.03924,0.04086,0.0409,12008.4514,491.14566,0.4911,4419.8198,12008.45135,4910.96546
2018-02-15T17:45:00+00:00,Out,0.03924,0.04088,0.0408,12008.4514,489.94482,0.4899,4909.27467,0,4909.27467
2018-02-15T17:51:00+00:00,In,0.03925,0.04093,0.041,11973.8407,490.92747,0.4909,4417.85627,11973.84065,4908.78374
2018-02-15T17:53:00+00:00,In,0.03925,0.04093,0.0411,5374.521,220.89281,0.2209,4196.74257,17348.36167,4909.76023
2018-02-15T17:55:00+00:00,In,0.03926,0.04094,0.041,5117.9787,209.83713,0.2098,3986.6956,22466.34041,4907.81556
2018-02-15T17:57:00+00:00,Out,0.03926,0.04093,0.0409,22466.3404,918.87332,0.9189,4904.65005,0,4904.65005
2018-02-15T18:03:00+00:00,In,0.03927,0.0409,0.041,11962.5611,490.46501,0.4905,4413.69458,11962.5611,4904.15959
2018-02-15T18:05:00+00:00,In,0.03928,0.0409,0.041,5382.5544,220.68473,0.2207,4192.78917,17345.11547,4903.9389
2018-02-15T18:07:00+00:00,Out,0.03928,0.04091,0.0408,17345.1155,707.68071,0.7077,4899.7622,0,4899.7622
2018-02-15T18:09:00+00:00,In,0.03928,0.04092,0.041,11950.6395,489.97622,0.49,4409.296,11950.63951,4899.27222
2018-02-15T18:11:00+00:00,In,0.03929,0.04094,0.0412,5351.0874,220.4648,0.2205,4188.61074,17301.72689,4901.44188
2018-02-15T18:13:00+00:00,In,0.03929,0.04096,0.0412,5083.2655,209.43054,0.2094,3978.97077,22384.99235,4901.23245
2018-02-15T18:15:00+00:00,In,0.03929,0.04098,0.0412,4828.848,198.94854,0.1989,3779.82328,27213.84037,4901.03351
2018-02-15T18:17:00+00:00,In,0.0393,0.041,0.0412,4587.1642,188.99116,0.189,3590.64313,31801.00455,4900.84451
2018-02-15T18:19:00+00:00,In,0.0393,0.04102,0.0412,4357.5766,179.53216,0.1795,3410.93144,36158.58116,4900.66498
2018-02-15T18:21:00+00:00,In,0.0393,0.04103,0.0412,4139.4799,170.54657,0.1705,3240.21432,40298.06106,4900.49444
2018-02-15T18:23:00+00:00,In,0.0393,0.04104,0.0412,3932.2989,162.01072,0.162,3078.04159,44230.35999,4900.33243
2018-02-15T18:25:00+00:00,In,0.03931,0.04105,0.0412,3735.4874,153.90208,0.1539,2923.98561,47965.84736,4900.17852
2018-02-15T18:27:00+00:00,In,0.03931,0.04108,0.0412,3548.5262,146.19928,0.1462,2777.64013,51514.37359,4900.03232
2018-02-15T18:29:00+00:00,In,0.03931,0.04111,0.0413,3362.7605,138.88201,0.1389,2638.61924,54877.13404,4905.04488
2018-02-15T18:31:00+00:00,In,0.03931,0.04115,0.0415,3179.0593,131.93096,0.1319,2506.55635,58056.19337,4915.88838
2018-02-15T18:33:00+00:00,In,0.03932,0.04118,0.0413,3034.5719,125.32782,0.1253,2381.1032,61090.76522,4904.15181
2018-02-15T18:35:00+00:00,In,0.03932,0.04119,0.0412,2889.6884,119.05516,0.1191,2261.92899,63980.45358,4897.92368
2018-02-15T18:37:00+00:00,Out,0.03932,0.04121,0.0412,63980.4536,2635.99469,2.636,4895.28768,0,4895.28768
2018-02-15T19:03:00+00:00,In,0.03935,0.04078,0.0408,11998.2541,489.52877,0.4895,4405.26939,11998.25412,4894.79815
2018-02-15T19:05:00+00:00,In,0.03936,0.04076,0.0409,5385.4149,220.26347,0.2203,4184.78565,17383.66902,4895.77772
2018-02-15T19:07:00+00:00,In,0.03936,0.04074,0.0409,5115.8749,209.23928,0.2092,3975.33713,22499.5439,4895.56848
2018-02-15T19:09:00+00:00,Out,0.03936,0.04072,0.0407,22499.5439,915.73144,0.9157,4890.15284,0,4890.15284
2018-02-15T19:13:00+00:00,In,0.03936,0.04069,0.0408,11985.6687,489.01528,0.489,4400.64854,11985.66872,4889.66382
2018-02-15T19:15:00+00:00,In,0.03936,0.0407,0.0408,5392.9516,220.03243,0.22,4180.39608,17378.62035,4889.44379
2018-02-15T19:17:00+00:00,In,0.03937,0.04072,0.0409,5110.5087,209.0198,0.209,3971.16725,22489.12901,4890.97263
2018-02-15T19:19:00+00:00,In,0.03937,0.04074,0.0408,4866.6265,198.55836,0.1986,3772.41033,27355.75554,4888.52516
2018-02-15T19:21:00+00:00,In,0.03937,0.04076,0.0409,4611.7486,188.62052,0.1886,3583.6012,31967.50412,4891.07211
2018-02-15T19:23:00+00:00,In,0.03937,0.04078,0.0409,4380.9306,179.18006,0.1792,3404.24196,36348.43467,4890.89293
2018-02-15T19:25:00+00:00,In,0.03937,0.0408,0.0409,4161.665,170.2121,0.1702,3233.85965,40510.09966,4890.72272
2018-02-15T19:27:00+00:00,In,0.03937,0.04083,0.041,3943.7313,161.69298,0.1617,3072.00497,44453.83093,4894.61204
2018-02-15T19:29:00+00:00,Out,0.03938,0.04085,0.0408,44453.8309,1813.7163,1.8137,4883.90756,0,4883.90756
2018-02-15T19:31:00+00:00,In,0.03938,0.04087,0.0411,11882.9868,488.39076,0.4884,4395.02841,11882.98676,4883.41917
2018-02-15T19:33:00+00:00,In,0.03938,0.04088,0.041,5359.7907,219.75142,0.2198,4175.05724,17242.7775,4882.01112
2018-02-15T19:35:00+00:00,In,0.03938,0.04089,0.0409,5103.982,208.75286,0.2088,3966.09562,22346.75945,4880.07809
2018-02-15T19:37:00+00:00,In,0.03938,0.0409,0.041,4836.702,198.30478,0.1983,3767.59254,27183.46143,4882.11446
2018-02-15T19:39:00+00:00,In,0.03939,0.04092,0.041,4594.625,188.37963,0.1884,3579.02453,31778.08648,4881.92608
2018-02-15T19:41:00+00:00,In,0.03939,0.04094,0.041,4364.6641,178.95123,0.179,3399.89435,36142.75054,4881.74713
2018-02-15T19:43:00+00:00,Out,0.03939,0.04094,0.0409,36142.7505,1478.2385,1.4782,4876.65461,0,4876.65461
2018-02-15T19:45:00+00:00,In,0.03939,0.04095,0.041,11894.2795,487.66546,0.4877,4388.50149,11894.27954,4876.16695
2018-02-15T19:47:00+00:00,In,0.0394,0.04096,0.041,5351.8311,219.42507,0.2194,4168.85699,17246.11062,4875.94752
2018-02-15T19:49:00+00:00,In,0.0394,0.04097,0.041,5083.9719,208.44285,0.2084,3960.20569,22330.08255,4875.73908
2018-02-15T19:51:00+00:00,In,0.0394,0.04098,0.041,4829.5191,198.01028,0.198,3761.9974,27159.60169,4875.54107
2018-02-15T19:53:00+00:00,In,0.0394,0.04098,0.041,4587.8017,188.09987,0.1881,3573.70943,31747.4034,4875.35297
2018-02-15T19:55:00+00:00,In,0.0394,0.04099,0.041,4358.1822,178.68547,0.1787,3394.84527,36105.58563,4875.17428
2018-02-15T19:57:00+00:00,In,0.03941,0.04099,0.041,4140.0552,169.74226,0.1697,3224.93327,40245.64084,4875.00454
2018-02-15T19:59:00+00:00,In,0.03941,0.04099,0.041,3932.8454,161.24666,0.1612,3063.52536,44178.48629,4874.84329
2018-02-15T20:01:00+00:00,Out,0.03941,0.04097,0.0409,44178.4863,1806.90009,1.8069,4868.61855,0,4868.61855
2018-02-15T20:09:00+00:00,In,0.03942,0.04095,0.041,11874.6794,486.86185,0.4869,4381.26983,11874.67938,4868.13168
2018-02-15T20:11:00+00:00,In,0.03942,0.04095,0.041,5343.012,219.06349,0.2191,4161.98727,17217.69136,4867.91262
2018-02-15T20:13:00+00:00,In,0.03942,0.04095,0.041,5075.5942,208.09936,0.2081,3953.67981,22293.2856,4867.70452
2018-02-15T20:15:00+00:00,In,0.03943,0.04096,0.041,4821.5607,197.68399,0.1977,3755.79814,27114.84635,4867.50684
2018-02-15T20:17:00+00:00,In,0.03943,0.04096,0.0411,4569.0975,187.78991,0.1878,3567.82044,31683.94384,4870.03053
2018-02-15T20:19:00+00:00,In,0.03943,0.04097,0.0411,4340.4142,178.39102,0.1784,3389.25103,36024.358,4869.85214
2018-02-15T20:21:00+00:00,In,0.03943,0.04097,0.0412,4113.1687,169.46255,0.1695,3219.61901,40137.52672,4873.28511
2018-02-15T20:23:00+00:00,Out,0.03943,0.04097,0.0409,40137.5267,1641.62484,1.6416,4859.60223,0,4859.60223
2018-02-15T20:51:00+00:00,In,0.03946,0.04072,0.0408,11910.7898,485.96022,0.486,4373.15605,11910.78978,4859.11627
2018-02-15T20:53:00+00:00,Out,0.03947,0.04071,0.0407,11910.7898,484.76914,0.4848,4857.44042,0,4857.44042
2018-02-15T20:57:00+00:00,In,0.03947,0.04069,0.0407,11934.7431,485.74404,0.4857,4371.21064,11934.74305,4856.95468
2018-02-15T20:59:00+00:00,In,0.03947,0.04068,0.0407,5370.0376,218.56053,0.2186,4152.43154,17304.78069,4856.73612
2018-02-15T21:01:00+00:00,Out,0.03947,0.04066,0.0406,17304.7807,702.5741,0.7026,4854.30307,0,4854.30307
2018-02-15T21:03:00+00:00,In,0.03948,0.04065,0.0407,11927.0346,485.43031,0.4854,4368.38733,11927.03456,4853.81764
2018-02-15T21:05:00+00:00,In,0.03948,0.04066,0.0407,5366.5692,218.41937,0.2184,4149.74954,17293.60376,4853.59922
2018-02-15T21:07:00+00:00,In,0.03948,0.04066,0.0407,5097.9724,207.48748,0.2075,3942.05458,22391.57617,4853.39173
2018-02-15T21:09:00+00:00,Out,0.03948,0.04066,0.0406,22391.5762,909.09799,0.9091,4850.24347,0,4850.24347
2018-02-15T21:13:00+00:00,In,0.03949,0.04067,0.0407,11917.0601,485.02435,0.485,4364.7341,11917.06013,4849.75845
2018-02-15T21:15:00+00:00,In,0.03949,0.04067,0.0407,5362.0812,218.23671,0.2182,4146.27916,17279.14133,4849.54021
2018-02-15T21:17:00+00:00,Out,0.03949,0.04067,0.0406,17279.1413,701.53314,0.7015,4847.11076,0,4847.11076
2018-02-15T21:19:00+00:00,In,0.03949,0.04067,0.0407,11909.3631,484.71108,0.4847,4361.91498,11909.36306,4846.62605
2018-02-15T21:21:00+00:00,Out,0.0395,0.04067,0.0406,11909.3631,483.52014,0.4835,4844.9516,0,4844.9516
2018-02-15T21:29:00+00:00,In,0.0395,0.04065,0.0408,11874.8814,484.49516,0.4845,4359.97194,11874.88137,4844.4671
2018-02-15T21:31:00+00:00,Out,0.03951,0.04065,0.0406,11874.8814,482.12018,0.4821,4841.61001,0,4841.61001
2018-02-15T21:33:00+00:00,In,0.03951,0.04065,0.0407,11895.8477,484.161,0.4842,4356.96484,11895.84768,4841.12584
2018-02-15T21:35:00+00:00,In,0.03951,0.04064,0.0407,5352.5367,217.84824,0.2178,4138.89875,17248.38434,4840.908
2018-02-15T21:37:00+00:00,Out,0.03951,0.04064,0.0406,17248.3843,700.2844,0.7003,4838.48287,0,4838.48287
2018-02-15T21:39:00+00:00,In,0.03952,0.04065,0.0407,11888.1643,483.84829,0.4838,4354.15074,11888.16431,4837.99902
2018-02-15T21:41:00+00:00,In,0.03952,0.04065,0.0407,5349.0795,217.70754,0.2177,4136.22549,17237.24384,4837.78132
2018-02-15T21:43:00+00:00,In,0.03952,0.04064,0.0407,5081.3581,206.81127,0.2068,3929.20741,22318.60194,4837.57451
2018-02-15T21:45:00+00:00,Out,0.03952,0.04062,0.0405,22318.6019,903.90338,0.9039,4832.20688,0,4832.20688
2018-02-15T21:51:00+00:00,In,0.03953,0.04059,0.0406,11901.9874,483.22069,0.4832,4348.50297,11901.98739,4831.72366
2018-02-15T21:53:00+00:00,In,0.03953,0.0406,0.0407,5342.1412,217.42515,0.2174,4130.8604,17244.12864,4832.69644
2018-02-15T21:55:00+00:00,In,0.03953,0.04061,0.0407,5074.7671,206.54302,0.2065,3924.11084,22318.89572,4832.48989
2018-02-15T21:57:00+00:00,Out,0.03954,0.0406,0.0405,22318.8957,903.91528,0.9039,4827.1222,0,4827.1222
2018-02-15T22:07:00+00:00,In,0.03955,0.04054,0.0406,11889.4635,482.71222,0.4827,4343.92727,11889.46354,4826.63949
2018-02-15T22:09:00+00:00,In,0.03955,0.04055,0.0407,5336.52,217.19636,0.2172,4126.51371,17225.98352,4827.61124
2018-02-15T22:11:00+00:00,In,0.03955,0.04054,0.0406,5081.9134,206.32569,0.2063,3919.9817,22307.89696,4825.68231
2018-02-15T22:13:00+00:00,In,0.03955,0.04054,0.0406,4827.5637,195.99908,0.196,3723.78661,27135.46062,4825.48631
2018-02-15T22:15:00+00:00,Out,0.03955,0.04055,0.0405,27135.4606,1098.98616,1.099,4821.67378,0,4821.67378
2018-02-15T22:35:00+00:00,In,0.03957,0.04051,0.0407,11846.8643,482.16738,0.4822,4339.02423,11846.86432,4821.19161
2018-02-15T22:37:00+00:00,In,0.03958,0.04052,0.0407,5330.4966,216.95121,0.217,4121.85607,17177.36093,4820.97466
2018-02-15T22:39:00+00:00,In,0.03958,0.04052,0.0406,5076.1774,206.0928,0.2061,3915.55718,22253.53836,4819.05083
2018-02-15T22:41:00+00:00,In,0.03958,0.04053,0.0409,4786.7447,195.77786,0.1958,3719.58354,27040.28307,4825.53112
2018-02-15T22:43:00+00:00,In,0.03958,0.04056,0.0408,4558.3132,185.97918,0.186,3533.41838,31598.59623,4822.64111
2018-02-15T22:45:00+00:00,In,0.03958,0.04059,0.0411,4298.5625,176.67092,0.1767,3356.57079,35897.15874,4831.94402
2018-02-15T22:47:00+00:00,In,0.03959,0.04063,0.041,4093.379,167.82854,0.1678,3188.57442,39990.53776,4828.18647
2018-02-15T22:49:00+00:00,In,0.03959,0.04065,0.0408,3907.5667,159.42872,0.1594,3028.98627,43898.10445,4820.02894
2018-02-15T22:51:00+00:00,In,0.03959,0.04068,0.0408,3711.993,151.44931,0.1514,2877.38551,47610.09744,4819.87749
2018-02-15T22:53:00+00:00,In,0.03959,0.04072,0.0412,3491.9727,143.86928,0.1439,2733.37237,51102.07014,4838.77766
2018-02-15T22:55:00+00:00,In,0.0396,0.04077,0.0411,3325.2705,136.66862,0.1367,2596.56708,54427.34066,4833.53078
2018-02-15T22:57:00+00:00,In,0.0396,0.04081,0.041,3166.5452,129.82835,0.1298,2466.6089,57593.88588,4827.95822
2018-02-15T22:59:00+00:00,In,0.0396,0.04085,0.041,3008.0596,123.33044,0.1233,2343.15512,60601.94551,4827.83489
2018-02-15T23:01:00+00:00,In,0.0396,0.04088,0.0409,2864.4928,117.15776,0.1172,2225.88021,63466.43833,4821.65754
2018-02-15T23:03:00+00:00,In,0.03961,0.04091,0.041,2714.4881,111.29401,0.1113,2114.4749,66180.92639,4827.89289
2018-02-15T23:05:00+00:00,In,0.03961,0.04094,0.041,2578.6279,105.72375,0.1057,2008.64543,68759.55432,4827.78716
2018-02-15T23:07:00+00:00,In,0.03961,0.04096,0.0411,2443.6076,100.43227,0.1004,1908.11273,71203.1619,4834.56269
2018-02-15T23:09:00+00:00,In,0.03961,0.04099,0.0411,2321.305,95.40564,0.0954,1812.61169,73524.46693,4834.46728
2018-02-15T23:11:00+00:00,In,0.03962,0.04101,0.0411,2205.1237,90.63058,0.0906,1721.89047,75729.59064,4834.37665
2018-02-15T23:13:00+00:00,In,0.03962,0.04102,0.0412,2089.6729,86.09452,0.0861,1635.70986,77819.26354,4841.86351
2018-02-15T23:15:00+00:00,In,0.03962,0.04104,0.0412,1985.0848,81.78549,0.0818,1553.84258,79804.34832,4841.78173
2018-02-15T23:17:00+00:00,In,0.03962,0.04106,0.0412,1885.7313,77.69213,0.0777,1476.07276,81690.0796,4841.70404
2018-02-15T23:19:00+00:00,In,0.03963,0.0411,0.0414,1782.6966,73.80364,0.0738,1402.19531,83472.77617,4857.96825
2018-02-15T23:21:00+00:00,In,0.03963,0.04113,0.0414,1693.4726,70.10977,0.0701,1332.01544,85166.24877,4857.89814
2018-02-15T23:23:00+00:00,In,0.03963,0.04115,0.0414,1608.7143,66.60077,0.0666,1265.34807,86774.96307,4857.83154
2018-02-15T23:25:00+00:00,In,0.03964,0.04116,0.0413,1531.8984,63.2674,0.0633,1202.0174,88306.86145,4849.09077
2018-02-15T23:27:00+00:00,In,0.03964,0.04117,0.0412,1458.759,60.10087,0.0601,1141.85643,89765.62043,4840.19999
2018-02-15T23:29:00+00:00,In,0.03964,0.0412,0.0412,1385.7481,57.09282,0.0571,1084.70651,91151.36852,4840.14289
2018-02-15T23:31:00+00:00,Out,0.03964,0.04121,0.0412,91151.3685,3755.43638,3.7554,4836.38746,0,4836.38746
2018-02-15T23:41:00+00:00,In,0.03966,0.04127,0.0413,11710.3813,483.63875,0.4836,4352.26507,11710.38125,4835.90382
2018-02-15T23:43:00+00:00,In,0.03966,0.04128,0.0413,5269.086,217.61325,0.2176,4134.43421,16979.4673,4835.68621
2018-02-15T23:45:00+00:00,In,0.03966,0.04129,0.0413,5005.3683,206.72171,0.2067,3927.50577,21984.83559,4835.47948
2018-02-15T23:47:00+00:00,In,0.03966,0.04129,0.0414,4743.3645,196.37529,0.1964,3730.93411,26728.20005,4837.48159
2018-02-15T23:49:00+00:00,In,0.03967,0.04128,0.0413,4516.8694,186.54671,0.1865,3544.20086,31245.06943,4834.62223
2018-02-15T23:51:00+00:00,In,0.03967,0.04127,0.0413,4290.8001,177.21004,0.1772,3366.8136,35535.8695,4834.44502
2018-02-15T23:53:00+00:00,Out,0.03967,0.04126,0.0412,35535.8695,1464.07782,1.4641,4829.42735,0,4829.42735
2018-02-16T00:09:00+00:00,In,0.03969,0.04121,0.0414,11665.2835,482.94274,0.4829,4346.00167,11665.28346,4828.94441
2018-02-16T00:11:00+00:00,Out,0.0397,0.0412,0.0412,11665.2835,480.60968,0.4806,4826.13074,0,4826.13074
2018-02-16T00:13:00+00:00,In,0.0397,0.04121,0.0413,11685.5466,482.61307,0.4826,4343.03505,11685.54659,4825.64813
2018-02-16T00:15:00+00:00,In,0.0397,0.0412,0.0413,5257.9117,217.15175,0.2172,4125.66615,16943.45828,4825.43098
2018-02-16T00:17:00+00:00,In,0.03971,0.0412,0.0414,4982.6886,206.28331,0.2063,3919.17656,21926.14686,4826.91904
2018-02-16T00:19:00+00:00,In,0.03971,0.0412,0.0413,4744.7658,195.95883,0.196,3723.02177,26670.91267,4824.53047
